Price,Area,Bedrooms,WCs,District,Floors,Legal_status,Price_per_sqm,District_encoded,Month,Frontage_1,Frontage_0
5.0,60.0,2.0,3.0,tan-binh,2.0,1.0,0.08,21,7,0,1
2.3,21.0,2.0,2.0,tan-binh,2.0,0.0,0.11,21,7,0,0
78.0,330.0,4.0,4.0,tan-binh,10.0,0.0,0.24,21,7,1,0
17.5,120.0,5.0,5.0,tan-binh,5.0,0.0,0.15,21,7,0,0
5.8,90.0,3.0,3.0,tan-binh,3.0,0.0,0.06,21,7,0,1
6.9,48.0,2.0,2.0,tan-binh,2.0,0.0,0.14,21,7,1,0
12.9,76.0,3.0,5.0,tan-binh,4.0,1.0,0.17,21,7,1,0
4.9,40.0,3.0,3.0,tan-binh,3.0,1.0,0.12,21,7,1,0
9.9,44.0,4.0,3.0,tan-binh,5.0,0.0,0.22,21,7,1,0
8.3,44.0,5.0,4.0,tan-binh,4.0,1.0,0.19,21,7,1,0
4.6,44.0,3.0,3.0,tan-binh,3.0,0.0,0.1,21,7,0,1
18.5,100.0,4.0,5.0,tan-binh,4.0,1.0,0.18,21,7,1,0
6.1,68.0,3.0,3.0,tan-binh,3.0,1.0,0.09,21,7,0,1
5.0,40.0,4.0,3.0,tan-binh,3.0,1.0,0.12,21,7,0,0
6.95,129.0,6.0,6.0,tan-binh,3.0,1.0,0.05,21,5,0,1
10.2,86.0,6.0,5.0,tan-binh,3.0,0.0,0.12,21,7,0,1
60.0,390.0,7.0,9.0,tan-binh,3.0,0.0,0.15,21,7,0,0
5.6,95.0,3.0,2.0,tan-binh,2.0,1.0,0.06,21,7,0,1
9.2,44.0,3.0,3.0,tan-binh,3.0,1.0,0.21,21,7,1,0
4.2,50.0,3.0,2.0,tan-binh,2.0,1.0,0.08,21,7,0,1
4.99,56.0,3.0,3.0,tan-binh,3.0,1.0,0.09,21,7,1,0
3.5,44.0,2.0,2.0,tan-binh,2.0,1.0,0.08,21,7,1,0
9.0,70.0,5.0,4.0,tan-binh,4.0,1.0,0.13,21,7,0,1
5.3,52.0,3.0,3.0,tan-binh,4.0,0.0,0.1,21,7,0,0
10.2,81.0,6.0,5.0,tan-binh,5.0,1.0,0.13,21,7,1,0
3.6,30.0,3.0,3.0,tan-binh,2.0,1.0,0.12,21,7,0,0
4.6,56.0,2.0,2.0,tan-binh,2.0,0.0,0.08,21,7,0,0
4.6,32.0,3.0,3.0,tan-binh,3.0,0.0,0.14,21,7,0,0
11.0,90.0,4.0,3.0,tan-binh,3.0,1.0,0.12,21,7,0,1
6.4,55.0,3.0,3.0,tan-binh,3.0,1.0,0.12,21,7,0,1
5.5,33.0,3.0,5.0,tan-binh,4.0,1.0,0.17,21,7,1,0
5.5,64.0,3.0,2.0,tan-binh,2.0,0.0,0.09,21,7,0,0
12.0,56.0,5.0,5.0,tan-binh,4.0,1.0,0.21,21,7,1,0
5.5,64.0,3.0,2.0,tan-binh,2.0,0.0,0.09,21,7,0,1
8.3,40.0,3.0,3.0,tan-binh,3.0,1.0,0.21,21,7,1,0
13.5,72.0,5.0,5.0,tan-binh,5.0,0.0,0.19,21,7,1,0
4.9,40.0,4.0,3.0,tan-binh,3.0,0.0,0.12,21,7,0,1
5.5,60.0,3.0,3.0,tan-binh,1.0,0.0,0.09,21,7,0,0
5.5,60.0,3.0,3.0,tan-binh,1.0,0.0,0.09,21,7,0,0
4.9,40.0,4.0,4.0,tan-binh,3.0,1.0,0.12,21,7,0,1
4.2,50.0,2.0,2.0,tan-binh,2.0,0.0,0.08,21,7,0,0
4.9,49.0,4.0,4.0,tan-binh,3.0,0.0,0.1,21,7,1,0
9.6,55.0,4.0,5.0,tan-binh,4.0,1.0,0.17,21,7,1,0
7.1,104.0,3.0,3.0,tan-binh,3.0,1.0,0.07,21,7,0,0
7.9,61.0,4.0,5.0,tan-binh,4.0,1.0,0.13,21,7,0,0
4.8,81.0,2.0,2.0,tan-binh,2.0,0.0,0.06,21,7,0,1
6.5,72.0,3.0,2.0,tan-binh,2.0,1.0,0.09,21,7,0,1
8.7,56.0,4.0,5.0,tan-binh,4.0,0.0,0.16,21,7,0,1
12.0,56.0,4.0,4.0,tan-binh,4.0,1.0,0.21,21,7,1,0
12.2,80.0,5.0,6.0,tan-binh,4.0,1.0,0.15,21,7,1,0
8.5,67.0,3.0,3.0,tan-binh,3.0,1.0,0.13,21,7,0,0
4.6,55.0,3.0,2.0,tan-binh,2.0,0.0,0.08,21,7,0,1
6.3,100.0,4.0,2.0,tan-binh,3.0,1.0,0.06,21,7,0,1
6.8,70.0,3.0,3.0,tan-binh,3.0,1.0,0.1,21,6,0,1
9.7,63.0,4.0,5.0,tan-binh,4.0,1.0,0.15,21,6,0,0
5.8,63.0,3.0,1.0,tan-binh,3.0,1.0,0.09,21,6,0,1
8.8,70.0,4.0,5.0,tan-binh,4.0,1.0,0.13,21,6,0,1
6.9,56.0,4.0,4.0,tan-binh,4.0,0.0,0.12,21,6,0,1
6.5,70.0,4.0,4.0,tan-binh,4.0,1.0,0.09,21,6,0,1
5.0,28.0,2.0,2.0,tan-binh,4.0,0.0,0.18,21,6,0,0
2.5,24.0,2.0,2.0,tan-binh,3.0,0.0,0.1,21,6,0,0
4.5,50.0,3.0,3.0,tan-binh,3.0,0.0,0.09,21,6,0,1
8.9,52.0,4.0,4.0,tan-binh,4.0,0.0,0.17,21,6,0,1
5.6,54.0,3.0,2.0,tan-binh,2.0,1.0,0.1,21,6,0,1
4.95,46.0,3.0,4.0,tan-binh,4.0,0.0,0.11,21,6,1,0
4.95,32.0,5.0,3.0,tan-binh,4.0,0.0,0.15,21,6,0,0
5.7,56.0,2.0,2.0,tan-binh,2.0,0.0,0.1,21,6,0,0
2.9,36.0,2.0,2.0,tan-binh,2.0,0.0,0.08,21,6,0,0
15.0,90.0,6.0,6.0,tan-binh,6.0,0.0,0.17,21,6,0,0
3.5,35.0,2.0,3.0,tan-binh,4.0,0.0,0.1,21,6,0,0
5.1,40.0,3.0,3.0,tan-binh,3.0,0.0,0.13,21,6,0,1
2.95,42.0,2.0,2.0,tan-binh,2.0,0.0,0.07,21,6,0,0
8.5,60.0,2.0,3.0,tan-binh,3.0,1.0,0.14,21,6,0,1
6.6,55.0,2.0,2.0,tan-binh,2.0,0.0,0.12,21,6,0,0
4.6,60.0,2.0,3.0,tan-binh,2.0,0.0,0.08,21,6,0,1
6.4,56.0,3.0,5.0,tan-binh,4.0,1.0,0.11,21,6,0,1
4.8,54.0,3.0,2.0,tan-binh,2.0,0.0,0.09,21,6,0,0
4.7,56.0,2.0,2.0,tan-binh,2.0,1.0,0.08,21,6,0,1
7.4,110.0,4.0,4.0,tan-binh,3.0,1.0,0.07,21,6,0,0
3.3,43.0,2.0,2.0,tan-binh,2.0,1.0,0.08,21,6,0,0
4.8,60.0,2.0,2.0,tan-binh,2.0,1.0,0.08,21,6,1,0
4.9,60.0,2.0,2.0,tan-binh,2.0,0.0,0.08,21,6,0,1
5.7,62.0,3.0,2.0,tan-binh,3.0,0.0,0.09,21,6,0,0
13.5,112.0,3.0,3.0,tan-binh,5.0,1.0,0.12,21,6,0,0
17.6,100.0,4.0,3.0,tan-binh,3.0,1.0,0.18,21,6,0,0
5.7,56.0,3.0,3.0,tan-binh,3.0,1.0,0.1,21,6,0,1
8.5,60.0,2.0,2.0,tan-binh,2.0,1.0,0.14,21,6,0,0
9.0,40.0,5.0,5.0,tan-binh,5.0,1.0,0.22,21,6,0,0
3.9,120.0,3.0,3.0,tan-binh,2.0,1.0,0.03,21,6,0,1
4.2,53.0,3.0,2.0,tan-binh,3.0,0.0,0.08,21,6,1,0
5.5,60.0,3.0,3.0,tan-binh,3.0,1.0,0.09,21,6,1,0
6.5,48.0,4.0,4.0,tan-binh,3.0,1.0,0.14,21,6,1,0
6.5,60.0,4.0,4.0,tan-binh,5.0,1.0,0.11,21,6,0,1
9.5,60.0,5.0,4.0,tan-binh,5.0,0.0,0.16,21,6,0,0
5.7,108.4,3.0,2.0,tan-binh,3.0,1.0,0.05,21,6,0,0
5.7,44.0,3.0,2.0,tan-binh,3.0,1.0,0.13,21,6,0,0
2.0,32.0,2.0,1.0,tan-binh,2.0,1.0,0.06,21,6,0,1
6.3,40.0,3.0,3.0,tan-binh,3.0,0.0,0.16,21,6,0,1
11.8,92.0,13.0,6.0,tan-binh,4.0,1.0,0.13,21,6,0,0
8.7,50.0,2.0,2.0,tan-binh,3.0,0.0,0.17,21,6,1,0
5.5,63.0,2.0,2.0,tan-binh,3.0,0.0,0.09,21,6,0,1
6.0,64.0,3.0,3.0,tan-binh,3.0,1.0,0.09,21,6,0,1
3.95,37.0,2.0,2.0,tan-binh,3.0,0.0,0.11,21,6,0,1
2.15,20.0,1.0,1.0,tan-binh,2.0,1.0,0.11,21,6,0,0
8.8,56.0,3.0,3.0,tan-binh,3.0,0.0,0.16,21,6,0,1
4.8,60.0,3.0,4.0,tan-binh,3.0,1.0,0.08,21,6,1,0
7.8,71.0,2.0,2.0,tan-binh,4.0,1.0,0.11,21,6,0,0
5.5,60.0,3.0,3.0,tan-binh,3.0,1.0,0.09,21,6,0,0
3.8,38.0,2.0,2.0,tan-binh,2.0,0.0,0.1,21,6,0,0
5.9,28.0,3.0,2.0,tan-binh,4.0,0.0,0.21,21,6,0,0
5.5,63.0,2.0,2.0,tan-binh,3.0,1.0,0.09,21,6,0,0
3.98,32.0,2.0,2.0,tan-binh,2.0,0.0,0.12,21,6,0,0
3.2,25.0,2.0,2.0,tan-binh,3.0,1.0,0.13,21,6,0,1
5.65,49.0,3.0,3.0,tan-binh,2.0,0.0,0.12,21,6,0,0
5.5,65.0,2.0,3.0,tan-binh,2.0,0.0,0.08,21,6,0,1
2.9,28.0,2.0,2.0,tan-binh,2.0,1.0,0.1,21,6,0,0
2.2,32.0,2.0,3.0,tan-binh,3.0,1.0,0.07,21,6,0,1
8.5,66.0,3.0,2.0,tan-binh,3.0,0.0,0.13,21,6,1,0
2.85,27.0,2.0,2.0,tan-binh,3.0,0.0,0.11,21,6,0,0
8.2,69.0,7.0,7.0,tan-binh,4.0,1.0,0.12,21,5,0,1
14.5,90.0,16.0,7.0,tan-binh,6.0,1.0,0.16,21,5,1,0
6.3,94.0,5.0,2.0,tan-binh,3.0,1.0,0.07,21,5,0,1
5.5,56.0,4.0,3.0,tan-binh,3.0,1.0,0.1,21,5,0,1
4.6,43.0,3.0,2.0,tan-binh,2.0,0.0,0.11,21,5,0,0
6.4,54.0,3.0,2.0,tan-binh,2.0,0.0,0.12,21,5,0,0
5.25,98.0,3.0,3.0,tan-binh,2.0,1.0,0.05,21,5,0,1
2.5,17.0,2.0,1.0,tan-binh,2.0,0.0,0.15,21,5,0,1
7.5,64.0,3.0,3.0,tan-binh,3.0,0.0,0.12,21,5,0,1
7.5,64.0,4.0,4.0,tan-binh,3.0,1.0,0.12,21,5,1,0
1.69,27.0,1.0,2.0,tan-binh,2.0,1.0,0.06,21,5,0,0
5.5,65.0,3.0,3.0,tan-binh,2.0,1.0,0.08,21,5,0,1
5.3,40.0,4.0,4.0,tan-binh,3.0,1.0,0.13,21,5,1,0
7.0,70.0,5.0,5.0,tan-binh,4.0,0.0,0.1,21,5,1,0
4.95,38.0,3.0,3.0,tan-binh,3.0,0.0,0.13,21,5,1,0
6.7,63.0,4.0,3.0,tan-binh,3.0,0.0,0.11,21,5,0,1
3.2,31.0,2.0,3.0,tan-binh,4.0,0.0,0.1,21,5,1,0
8.3,49.0,4.0,3.0,tan-binh,3.0,1.0,0.17,21,5,0,0
6.5,54.0,3.0,3.0,tan-binh,3.0,1.0,0.12,21,5,1,0
8.3,60.0,3.0,3.0,tan-binh,1.0,0.0,0.14,21,5,1,0
2.2,21.0,3.0,3.0,tan-binh,3.0,1.0,0.1,21,4,1,0
7.5,64.0,3.0,2.0,tan-binh,2.0,1.0,0.12,21,5,0,1
3.9,40.0,2.0,2.0,tan-binh,3.0,1.0,0.1,21,5,0,0
4.1,42.0,2.0,2.0,tan-binh,3.0,1.0,0.1,21,5,0,0
5.8,61.0,3.0,4.0,tan-binh,3.0,1.0,0.1,21,5,0,0
5.95,52.0,3.0,4.0,tan-binh,4.0,0.0,0.11,21,5,1,0
8.2,56.0,4.0,6.0,tan-binh,3.0,0.0,0.15,21,5,1,0
2.8,21.0,3.0,7.0,tan-binh,3.0,0.0,0.13,21,5,0,0
26.0,339.0,3.0,3.0,tan-binh,2.0,1.0,0.08,21,5,1,0
2.0,30.0,3.0,2.0,tan-binh,2.0,1.0,0.07,21,5,0,1
5.9,41.0,3.0,3.0,tan-binh,3.0,0.0,0.14,21,5,0,0
5.95,50.0,4.0,4.0,tan-binh,4.0,0.0,0.12,21,5,0,0
2.9,35.0,3.0,2.0,tan-binh,1.0,0.0,0.08,21,5,0,0
40.0,270.0,50.0,11.0,tan-binh,5.0,1.0,0.15,21,5,1,0
10.5,99.0,2.0,2.0,tan-binh,1.0,0.0,0.11,21,5,1,0
4.9,40.0,4.0,3.0,tan-binh,3.0,1.0,0.12,21,5,0,0
5.5,39.0,3.0,4.0,tan-binh,5.0,0.0,0.14,21,5,1,0
6.2,46.0,3.0,3.0,tan-binh,4.0,0.0,0.13,21,5,1,0
40.0,202.0,6.0,6.0,tan-binh,5.0,1.0,0.2,21,5,1,0
5.5,31.0,4.0,4.0,tan-binh,5.0,1.0,0.18,21,5,0,1
8.2,64.0,3.0,3.0,tan-binh,3.0,0.0,0.13,21,5,1,0
7.0,50.0,4.0,4.0,tan-binh,3.0,1.0,0.14,21,3,0,1
5.9,39.0,4.0,4.0,tan-binh,3.0,1.0,0.15,21,4,1,0
3.2,24.0,2.0,3.0,tan-binh,4.0,1.0,0.13,21,5,0,1
1.9,18.0,2.0,2.0,tan-binh,3.0,1.0,0.11,21,5,0,0
5.9,32.0,3.0,4.0,tan-binh,5.0,0.0,0.18,21,5,0,0
35.0,350.0,111.0,111.0,tan-binh,8.0,1.0,0.1,21,5,1,0
6.9,60.0,2.0,2.0,tan-binh,3.0,0.0,0.12,21,5,1,0
6.8,54.0,5.0,4.0,tan-binh,5.0,0.0,0.13,21,4,1,0
7.9,68.0,5.0,6.0,tan-binh,4.0,1.0,0.12,21,4,1,0
4.2,40.0,3.0,3.0,tan-binh,3.0,0.0,0.11,21,4,0,1
4.8,49.0,4.0,3.0,tan-binh,3.0,0.0,0.1,21,4,0,0
5.9,54.0,3.0,3.0,tan-binh,3.0,1.0,0.11,21,4,0,1
7.3,44.0,4.0,5.0,tan-binh,5.0,0.0,0.17,21,4,0,1
30.0,309.0,11.0,8.0,tan-binh,7.0,0.0,0.1,21,4,0,0
16.0,145.0,4.0,8.0,tan-binh,4.0,1.0,0.11,21,4,0,0
15.0,90.0,6.0,8.0,tan-binh,4.0,0.0,0.17,21,4,0,0
8.0,47.0,3.0,8.0,tan-binh,2.0,0.0,0.17,21,4,0,1
10.0,91.0,8.0,8.0,tan-binh,3.0,0.0,0.11,21,4,0,1
5.8,61.0,3.0,4.0,tan-binh,3.0,1.0,0.1,21,4,0,1
5.7,56.0,4.0,5.0,tan-binh,5.0,0.0,0.1,21,4,0,0
14.9,82.0,11.0,5.0,tan-binh,4.0,0.0,0.18,21,4,0,1
6.9,56.0,3.0,3.0,tan-binh,3.0,0.0,0.12,21,4,0,1
5.7,55.0,2.0,2.0,tan-binh,4.0,1.0,0.1,21,4,0,0
23.0,133.0,6.0,5.0,tan-binh,4.0,0.0,0.17,21,4,0,1
7.8,75.0,3.0,3.0,tan-binh,3.0,0.0,0.1,21,4,0,1
7.5,51.0,4.0,4.0,tan-binh,5.0,1.0,0.15,21,4,0,1
10.5,52.0,3.0,3.0,tan-binh,3.0,1.0,0.2,21,4,1,0
3.3,40.0,3.0,3.0,tan-binh,3.0,0.0,0.08,21,4,1,0
9.1,52.0,4.0,3.0,tan-binh,3.0,1.0,0.18,21,4,1,0
7.7,80.0,6.0,4.0,tan-binh,4.0,0.0,0.1,21,4,1,0
5.0,40.0,3.0,3.0,tan-binh,4.0,0.0,0.12,21,4,0,1
6.6,66.0,5.0,3.0,tan-binh,3.0,0.0,0.1,21,4,0,1
4.6,32.0,3.0,3.0,tan-binh,4.0,0.0,0.14,21,4,0,0
5.8,61.0,2.0,3.0,tan-binh,2.0,0.0,0.1,21,3,1,0
9.99,72.0,7.0,8.0,tan-binh,3.0,1.0,0.14,21,3,0,1
4.5,42.0,4.0,3.0,tan-binh,4.0,0.0,0.11,21,4,1,0
3.3,35.0,5.0,5.0,tan-binh,4.0,1.0,0.09,21,3,0,1
4.18,48.0,4.0,4.0,tan-binh,2.0,0.0,0.09,21,3,0,0
4.18,48.0,2.0,2.0,tan-binh,2.0,0.0,0.09,21,3,0,0
8.2,88.0,5.0,6.0,tan-binh,3.0,0.0,0.09,21,3,0,0
14.69,92.8,6.0,5.0,tan-binh,4.0,1.0,0.16,21,3,0,0
5.9,39.0,3.0,4.0,tan-binh,5.0,1.0,0.15,21,3,0,0
12.0,88.0,5.0,4.0,tan-binh,4.0,1.0,0.14,21,3,0,1
7.3,80.0,5.0,6.0,tan-binh,3.0,0.0,0.09,21,3,0,0
5.5,64.0,3.0,2.0,tan-binh,2.0,0.0,0.09,21,3,0,1
7.2,50.0,4.0,4.0,tan-binh,3.0,1.0,0.14,21,3,0,1
5.8,52.0,3.0,3.0,tan-binh,4.0,1.0,0.11,21,3,0,0
6.5,121.0,3.0,3.0,tan-binh,4.0,0.0,0.05,21,3,0,0
11.0,71.0,7.0,7.0,tan-binh,4.0,0.0,0.15,21,3,0,0
26.5,198.0,8.0,7.0,tan-binh,5.0,0.0,0.13,21,3,0,0
6.5,121.0,3.0,3.0,tan-binh,3.0,0.0,0.05,21,3,0,0
5.9,110.0,3.0,3.0,tan-binh,5.0,1.0,0.05,21,3,0,1
26.5,198.0,8.0,7.0,tan-binh,5.0,0.0,0.13,21,3,1,0
5.9,136.0,6.0,6.0,tan-binh,5.0,1.0,0.04,21,3,0,0
5.5,55.0,5.0,4.0,tan-binh,3.0,0.0,0.1,21,3,0,0
5.7,62.0,3.0,3.0,tan-binh,2.0,0.0,0.09,21,3,1,0
6.5,60.0,3.0,3.0,tan-binh,4.0,0.0,0.11,21,3,0,0
16.0,91.0,16.0,17.0,tan-binh,3.0,1.0,0.18,21,3,1,0
10.2,100.0,4.0,3.0,tan-binh,4.0,0.0,0.1,21,3,0,1
6.5,40.0,3.0,4.0,tan-binh,5.0,1.0,0.16,21,3,0,1
25.0,141.0,10.0,10.0,tan-binh,4.0,0.0,0.18,21,3,1,0
6.5,40.0,3.0,4.0,tan-binh,5.0,1.0,0.16,21,3,0,1
6.5,39.0,3.0,4.0,tan-binh,5.0,0.0,0.17,21,3,0,0
5.5,45.0,4.0,3.0,tan-binh,3.0,0.0,0.12,21,3,0,0
15.5,96.0,5.0,6.0,tan-binh,4.0,0.0,0.16,21,3,0,1
8.0,55.0,4.0,5.0,tan-binh,4.0,1.0,0.15,21,3,0,1
2.6,18.0,3.0,3.0,tan-binh,4.0,0.0,0.14,21,3,1,0
7.4,70.0,6.0,3.0,tan-binh,4.0,1.0,0.11,21,3,0,1
26.5,198.0,8.0,7.0,tan-binh,5.0,0.0,0.13,21,3,1,0
3.2,32.0,2.0,2.0,tan-binh,2.0,1.0,0.1,21,3,0,1
5.9,48.0,6.0,6.0,tan-binh,5.0,0.0,0.12,21,3,0,0
6.5,56.0,2.0,2.0,tan-binh,2.0,1.0,0.12,21,3,0,1
7.5,90.0,4.0,3.0,tan-binh,3.0,1.0,0.08,21,3,0,1
2.6,19.0,3.0,3.0,tan-binh,3.0,0.0,0.14,21,3,1,0
4.8,30.0,2.0,3.0,tan-binh,4.0,1.0,0.16,21,3,0,1
4.0,24.0,2.0,3.0,tan-binh,3.0,1.0,0.17,21,3,0,1
2.6,18.0,3.0,3.0,tan-binh,4.0,0.0,0.14,21,3,1,0
5.0,32.0,3.0,3.0,tan-binh,3.0,1.0,0.16,21,3,0,1
4.5,36.0,3.0,3.0,tan-binh,4.0,1.0,0.12,21,3,0,0
5.85,39.0,4.0,4.0,tan-binh,4.0,1.0,0.15,21,3,0,0
8.7,62.0,4.0,5.0,tan-binh,5.0,1.0,0.14,21,3,0,0
4.8,30.0,3.0,3.0,tan-binh,4.0,1.0,0.16,21,3,0,1
6.2,69.0,5.0,5.0,tan-binh,3.0,1.0,0.09,21,3,0,1
9.5,70.0,3.0,4.0,tan-binh,4.0,1.0,0.14,21,3,0,1
6.0,71.0,4.0,3.0,tan-binh,2.0,0.0,0.08,21,3,0,1
7.3,60.0,2.0,2.0,tan-binh,2.0,0.0,0.12,21,2,0,0
1.95,18.0,2.0,2.0,tan-binh,3.0,1.0,0.11,21,2,0,0
8.7,68.0,4.0,5.0,tan-binh,5.0,1.0,0.13,21,2,0,0
4.3,31.0,2.0,2.0,tan-binh,2.0,0.0,0.14,21,2,0,0
3.3,34.0,2.0,3.0,tan-binh,3.0,0.0,0.1,21,2,0,1
23.5,160.0,5.0,4.0,tan-binh,4.0,0.0,0.15,21,2,0,1
5.0,35.0,3.0,3.0,tan-binh,3.0,1.0,0.14,21,2,0,1
3.75,20.0,2.0,2.0,tan-binh,3.0,1.0,0.19,21,2,0,0
4.8,26.0,2.0,2.0,tan-binh,3.0,1.0,0.18,21,2,0,1
4.8,24.0,2.0,3.0,tan-binh,3.0,1.0,0.2,21,2,0,1
2.8,17.0,3.0,2.0,tan-binh,4.0,1.0,0.16,21,2,0,1
3.5,42.0,2.0,2.0,tan-binh,2.0,1.0,0.08,21,2,0,0
5.25,76.0,2.0,2.0,tan-binh,3.0,0.0,0.07,21,2,0,0
4.3,39.0,2.0,2.0,tan-binh,2.0,0.0,0.11,21,2,0,0
4.0,24.0,2.0,2.0,tan-binh,3.0,1.0,0.17,21,2,0,1
2.8,20.0,3.0,4.0,tan-binh,5.0,1.0,0.14,21,2,0,1
5.3,48.0,2.0,1.0,tan-binh,2.0,0.0,0.11,21,2,1,0
8.0,60.0,4.0,3.0,tan-binh,3.0,1.0,0.13,21,2,0,1
8.0,60.0,4.0,4.0,tan-binh,4.0,0.0,0.13,21,2,0,0
6.1,48.0,6.0,6.0,tan-binh,5.0,1.0,0.13,21,2,0,0
5.9,50.0,4.0,3.0,tan-binh,1.0,0.0,0.12,21,2,0,0
3.5,36.0,2.0,2.0,tan-binh,3.0,0.0,0.1,21,2,0,0
5.75,53.0,3.0,2.0,tan-binh,3.0,1.0,0.11,21,2,0,1
7.0,50.0,4.0,4.0,tan-binh,4.0,1.0,0.14,21,2,0,1
4.6,25.0,2.0,3.0,tan-binh,4.0,1.0,0.18,21,2,0,0
2.8,20.0,3.0,3.0,tan-binh,4.0,0.0,0.14,21,2,0,1
5.7,48.0,2.0,2.0,tan-binh,2.0,1.0,0.12,21,2,0,1
3.9,26.0,2.0,2.0,tan-binh,3.0,1.0,0.15,21,2,0,0
4.15,44.0,2.0,2.0,tan-binh,3.0,1.0,0.09,21,2,0,0
5.8,36.0,5.0,3.0,tan-binh,4.0,1.0,0.16,21,2,0,1
5.8,32.0,5.0,3.0,tan-binh,4.0,0.0,0.18,21,2,0,1
2.2,12.0,2.0,2.0,tan-binh,2.0,1.0,0.18,21,2,0,1
7.0,60.0,3.0,3.0,tan-binh,3.0,1.0,0.12,21,2,0,1
5.8,36.0,5.0,3.0,tan-binh,4.0,0.0,0.16,21,2,0,1
4.6,25.0,2.0,3.0,tan-binh,3.0,1.0,0.18,21,2,0,0
8.0,60.0,4.0,4.0,tan-binh,4.0,1.0,0.13,21,2,0,0
13.9,93.0,4.0,5.0,tan-binh,3.0,1.0,0.15,21,2,0,1
7.8,48.0,6.0,5.0,tan-binh,5.0,0.0,0.16,21,2,1,0
4.0,40.0,3.0,3.0,tan-binh,3.0,1.0,0.1,21,2,0,0
15.0,100.0,5.0,5.0,tan-binh,5.0,1.0,0.15,21,2,1,0
12.3,100.0,5.0,5.0,tan-binh,4.0,0.0,0.12,21,2,0,0
5.5,98.0,3.0,3.0,tan-binh,2.0,1.0,0.06,21,2,0,1
5.2,76.0,3.0,2.0,tan-binh,3.0,0.0,0.07,21,2,0,0
8.6,60.0,4.0,3.0,tan-binh,4.0,0.0,0.14,21,2,1,0
6.3,36.0,3.0,4.0,tan-binh,4.0,1.0,0.18,21,2,1,0
6.0,86.0,3.0,3.0,tan-binh,2.0,1.0,0.07,21,1,0,1
5.9,85.0,2.0,2.0,tan-binh,2.0,1.0,0.07,21,1,0,0
4.88,85.0,3.0,1.0,tan-binh,2.0,1.0,0.06,21,1,0,1
9.0,47.0,3.0,2.0,tan-binh,2.0,0.0,0.19,21,1,1,0
4.2,38.0,2.0,2.0,tan-binh,3.0,0.0,0.11,21,1,1,0
2.85,27.0,2.0,1.0,tan-binh,3.0,1.0,0.11,21,1,0,1
5.6,44.0,5.0,3.0,tan-binh,5.0,1.0,0.13,21,1,0,1
3.75,29.0,2.0,2.0,tan-binh,2.0,1.0,0.13,21,1,1,0
6.0,43.0,3.0,2.0,tan-binh,3.0,1.0,0.14,21,1,1,0
5.4,52.0,2.0,2.0,tan-binh,3.0,0.0,0.1,21,1,0,0
5.4,52.0,3.0,2.0,tan-binh,2.0,0.0,0.1,21,1,0,0
5.3,57.0,2.0,2.0,tan-binh,3.0,1.0,0.09,21,1,0,0
5.6,50.0,3.0,2.0,tan-binh,3.0,1.0,0.11,21,1,0,1
10.5,80.0,7.0,7.0,tan-binh,6.0,0.0,0.13,21,1,0,1
4.35,34.0,3.0,3.0,tan-binh,3.0,1.0,0.13,21,1,0,0
5.2,52.0,3.0,2.0,tan-binh,3.0,1.0,0.1,21,1,0,0
4.9,56.0,2.0,2.0,tan-binh,3.0,1.0,0.09,21,1,0,1
26.5,135.0,4.0,3.0,tan-binh,3.0,0.0,0.2,21,1,0,1
9.0,53.0,3.0,3.0,tan-binh,3.0,0.0,0.17,21,1,1,0
1.9,12.0,2.0,1.0,tan-binh,1.0,0.0,0.16,21,1,0,0
5.9,50.0,3.0,3.0,tan-binh,2.0,1.0,0.12,21,1,1,0
7.5,60.0,3.0,3.0,tan-binh,3.0,0.0,0.12,21,1,0,0
9.8,59.0,9.0,7.0,tan-binh,3.0,0.0,0.17,21,1,0,0
6.5,50.0,4.0,4.0,tan-binh,4.0,1.0,0.13,21,1,0,1
5.19,29.0,3.0,3.0,tan-binh,2.0,0.0,0.18,21,1,1,0
6.22,63.0,3.0,2.0,tan-binh,2.0,1.0,0.1,21,1,0,1
3.45,32.0,3.0,3.0,tan-binh,2.0,1.0,0.11,21,1,0,0
6.5,52.0,1.0,2.0,tan-binh,2.0,0.0,0.12,21,1,0,0
6.6,54.0,4.0,4.0,tan-binh,4.0,0.0,0.12,21,1,0,1
4.5,45.0,3.0,2.0,tan-binh,3.0,1.0,0.1,21,1,0,1
5.6,47.0,6.0,1.0,tan-binh,3.0,1.0,0.12,21,1,0,1
6.5,52.0,3.0,2.0,tan-binh,2.0,0.0,0.12,21,1,0,0
5.5,41.0,5.0,6.0,tan-binh,4.0,0.0,0.13,21,1,0,1
6.15,74.0,3.0,3.0,tan-binh,2.0,0.0,0.08,21,1,0,0
5.91,60.0,3.0,3.0,tan-binh,2.0,1.0,0.1,21,1,0,1
8.99,85.0,7.0,3.0,tan-phu,2.0,1.0,0.11,22,12,0,0
6.1,57.0,4.0,3.0,tan-phu,4.0,1.0,0.11,22,12,0,0
4.69,31.0,4.0,3.0,tan-phu,3.0,1.0,0.15,22,12,0,0
3.35,50.0,2.0,2.0,tan-phu,2.0,1.0,0.07,22,12,0,0
2.95,36.0,2.0,2.0,tan-phu,2.0,0.0,0.08,22,12,0,0
8.6,75.0,3.0,3.0,tan-phu,3.0,1.0,0.11,22,12,1,0
